year,month,state,district,fps_id,fps_name,summary_total_etransaction,summary_aadhaar_authenticated,summary_other_mode_authenticated,summary_non_authenticated,txn_phh_regular,txn_phh_intra_state,txn_phh_inter_state,txn_phh_total,txn_aay_regular,txn_aay_intra_state,txn_aay_inter_state,txn_aay_total,rc_phh_regular,rc_phh_intra_state,rc_phh_inter_state,rc_phh_total,rc_aay_regular,rc_aay_intra_state,rc_aay_inter_state,rc_aay_total,dty_wheat_regular,dty_wheat_intra_state,dty_wheat_inter_state,dty_wheat_total,dty_fortified_rice_regular,dty_fortified_rice_intra_state,dty_fortified_rice_inter_state,dty_fortified_rice_total,dty_rice_regular,dty_rice_intra_state,dty_rice_inter_state,dty_rice_total,dty_coarse_grains_regular,dty_coarse_grains_intra_state,dty_coarse_grains_inter_state,dty_coarse_grains_total,dty_barley_regular,dty_barley_intra_state,dty_barley_inter_state,dty_barley_total,dty_bajra_regular,dty_bajra_intra_state,dty_bajra_inter_state,dty_bajra_total,dty_maize_regular,dty_maize_intra_state,dty_maize_inter_state,dty_maize_total,dty_jowar_regular,dty_jowar_intra_state,dty_jowar_inter_state,dty_jowar_total,dty_ragi_regular,dty_ragi_intra_state,dty_ragi_inter_state,dty_ragi_total,dty_kodo_regular,dty_kodo_intra_state,dty_kodo_inter_state,dty_kodo_total,dty_total_regular,dty_total_intra_state,dty_total_inter_state,dty_total_total
2026,March,GOA,NORTH GOA,158500100335,S.V MALIK-92 FPS,62,62,0,0,59,0,0,59,3,0,0,3,59,0,0,59,3,0,0,3,0,0,0,0.0,1.155,0,0,1.155,1155,0,0,1155.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1155,0,0,1155.0
2026,March,GOA,NORTH GOA,158500100336,THE REVORA NADORA VKKS STY LTD-60 FPS,426,426,0,0,367,0,0,367,59,0,0,59,367,0,0,367,59,0,0,59,0,0,0,0.0,8.475,0,0,8.475,8475,0,0,8475.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8475,0,0,8475.0
2026,March,GOA,NORTH GOA,158500100337,SAKHARAM S FALARI-9 FPS,59,59,0,0,51,2,0,53,6,0,0,6,51,2,0,53,6,0,0,6,0,0,0,0.0,1.115,0.025,0,1.14,1115,25,0,1140.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1115,25,0,1140.0
2026,March,GOA,NORTH GOA,158500100338,SITABAI R NAIK-41 FPS,281,281,0,0,278,1,0,279,2,0,0,2,278,1,0,279,2,0,0,2,0,0,0,0.0,4.99,0.02,0,5.01,4990,20,0,5010.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4990,20,0,5010.0
2026,March,GOA,NORTH GOA,158500100339,AMIR SUDAN SHETYE-106 FPS,65,65,0,0,56,0,0,56,9,0,0,9,56,0,0,56,9,0,0,9,0,0,0,0.0,1.644,0,0,1.644,1644,0,0,1644.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1644,0,0,1644.0
2026,March,GOA,NORTH GOA,158500100340,BHIKU Y VAIGANKAR-44 FPS,187,187,0,0,123,0,2,125,62,0,0,62,123,0,2,125,62,0,0,62,0,0,0,0.0,4.55,0,0.055,4.605,4550,0,55,4605.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4550,0,55,4605.0
2026,March,GOA,NORTH GOA,158500100341,ANAND B BHAIDKAR-7 FPS,361,361,0,0,355,1,2,358,3,0,0,3,355,1,2,358,3,0,0,3,0,0,0,0.0,7.225,0.01,0.05,7.285,7225,10,50,7285.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7225,10,50,7285.0
2026,March,GOA,NORTH GOA,158500100342,Jeixri Shyam Naik -21 FPS,616,616,0,0,593,13,4,610,6,0,0,6,593,13,4,610,6,0,0,6,0,0,0,0.0,11.06,0.215,0.05,11.325,11060,215,50,11325.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11060,215,50,11325.0
2026,March,GOA,NORTH GOA,158500100343,SMT. C. SIMEPURUSHKAR-65 FPS,18,18,0,0,17,0,0,17,1,0,0,1,17,0,0,17,1,0,0,1,0,0,0,0.0,0.35,0,0,0.35,350,0,0,350.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,350,0,0,350.0
2026,March,GOA,NORTH GOA,158500100344,FONDU U SHIRODKAR-98 FPS,147,147,0,0,137,1,0,138,9,0,0,9,137,1,0,138,9,0,0,9,0,0,0,0.0,2.66,0.015,0,2.675,2660,15,0,2675.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2660,15,0,2675.0
2026,March,GOA,NORTH GOA,158500100345,DARIN JULIAN LOBO-18 FPS,372,372,0,0,263,8,14,285,84,0,3,87,263,8,14,285,84,0,3,87,0,0,0,0.0,7.69,0.165,0.355,8.21,7690,165,355,8210.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7690,165,355,8210.0
2026,March,GOA,NORTH GOA,158500100348,ANNA CHRISTINA ALVARES-118 FPS,224,224,0,0,148,8,18,174,48,0,2,50,148,8,18,174,48,0,2,50,0,0,0,0.0,4.545,0.17,0.425,5.14,4545,170,425,5140.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4545,170,425,5140.0
2026,March,GOA,NORTH GOA,158500100349,PRACHI PREMNATH MAULINGCAR-55 FPS,380,380,0,0,374,1,0,375,5,0,0,5,374,1,0,375,5,0,0,5,0,0,0,0.0,7.48,0.01,0,7.49,7480,10,0,7490.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7480,10,0,7490.0
2026,March,GOA,NORTH GOA,158500100351,PRANAY S. NAIK KALANGUTKAR  - 84 FPS,240,240,0,0,212,6,15,233,6,0,1,7,212,6,15,233,6,0,1,7,0,0,0,0.0,4.145,0.075,0.335,4.555,4145,75,335,4555.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4145,75,335,4555.0
2026,March,GOA,NORTH GOA,158500100352,ZICO J. SEQUEIRA- 36 FPS,110,110,0,0,94,0,14,108,0,0,2,2,94,0,14,108,0,0,2,2,0,0,0,0.0,1.525,0,0.303,1.828,1525,0,303,1828.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1525,0,303,1828.0
2026,March,GOA,NORTH GOA,158500100356,APARNA V. KAMBLI - 68 FPS,98,98,0,0,98,0,0,98,0,0,0,0,98,0,0,98,0,0,0,0,0,0,0,0.0,1.835,0,0,1.835,1835,0,0,1835.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1835,0,0,1835.0
2026,March,GOA,NORTH GOA,158500100357,KISHORI D. SHINDE FPS-10,222,222,0,0,160,3,34,197,18,0,7,25,160,3,34,197,18,0,7,25,0,0,0,0.0,3.515,0.05,0.99,4.555,3515,50,990,4555.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3515,50,990,4555.0
2026,March,GOA,NORTH GOA,158500100369,PANKAJ N. DHARGALKAR-119 FPS,124,124,0,0,109,4,9,122,0,0,2,2,109,4,9,122,0,0,2,2,0,0,0,0.0,2.195,0.11,0.245,2.55,2195,110,245,2550.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2195,110,245,2550.0
2026,March,GOA,NORTH GOA,158500100370,SULOCHANA KALANGUTKAR-120 FPS,153,153,0,0,142,1,0,143,10,0,0,10,142,1,0,143,10,0,0,10,0,0,0,0.0,3.07,0.02,0,3.09,3070,20,0,3090.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3070,20,0,3090.0
2026,March,GOA,NORTH GOA,158500100371,SNEHAL NARAYAN SALGAONKAR,210,210,0,0,204,2,1,207,2,0,1,3,204,2,1,207,2,0,1,3,0,0,0,0.0,4.005,0.03,0.055,4.09,4005,30,55,4090.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4005,30,55,4090.0
2026,March,GOA,NORTH GOA,158500200002,PURSHOTTAM C NAIK-5 FPS,123,123,0,0,95,0,0,95,28,0,0,28,95,0,0,95,28,0,0,28,0,0,0,0.0,2.62,0,0,2.62,2620,0,0,2620.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2620,0,0,2620.0
2026,March,GOA,NORTH GOA,158500200003,MULGAO SHIRGAO ADVALPAL V.K.S.S.SOCIETY LTD-6 FPS,311,311,0,0,263,8,11,282,29,0,0,29,263,8,11,282,29,0,0,29,0,0,0,0.0,5.605,0.11,0.24,5.955,5605,110,240,5955.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5605,110,240,5955.0
2026,March,GOA,NORTH GOA,158500200004,PILIGAO V.K.S.STY LTD-12 FPS,302,302,0,0,285,1,5,291,10,0,1,11,285,1,5,291,10,0,1,11,0,0,0,0.0,5.07,0.025,0.117,5.212,5070,25,117,5212.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5070,25,117,5212.0
2026,March,GOA,NORTH GOA,158500200005,BICHOLIM VKSS SOCIETY LTD-8 & 11 FPS,296,296,0,0,187,3,14,204,89,0,3,92,187,3,14,204,89,0,3,92,0,0,0,0.0,6.344,0.08,0.344,6.768,6344,80,344,6768.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6344,80,344,6768.0
2026,March,GOA,NORTH GOA,158500200006,BICHOLIM VKSS SOC LTD-9 FPS,112,112,0,0,61,3,5,69,42,1,0,43,61,3,5,69,42,1,0,43,0,0,0,0.0,2.59,0.07,0.105,2.765,2590,70,105,2765.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2590,70,105,2765.0
2026,March,GOA,NORTH GOA,158500200007,KALYAN CONSUMERS CO-OPERATIVE SOCIETY LTD-10 FPS,164,164,0,0,103,0,6,109,55,0,0,55,103,0,6,109,55,0,0,55,0,0,0,0.0,3.51,0,0.11,3.62,3510,0,110,3620.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3510,0,110,3620.0
2026,March,GOA,NORTH GOA,158500200009,KARAPUR SARVAN V K STY-16 FPS,390,390,0,0,369,2,11,382,5,0,3,8,369,2,11,382,5,0,3,8,0,0,0,0.0,6.93,0.03,0.315,7.275,6930,30,315,7275.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6930,30,315,7275.0
2026,March,GOA,NORTH GOA,158500200010,MAHARASTRA V.K.S SOCIETY LTD-17 FPS,329,329,0,0,234,35,48,317,5,0,7,12,234,35,48,317,5,0,7,12,0,0,0,0.0,4.48,0.525,1.114,6.119,4480,525,1114,6119.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4480,525,1114,6119.0
2026,March,GOA,NORTH GOA,158500200011,NAVELIM VKSS STY LTD-20 FPS,282,282,0,0,277,3,1,281,1,0,0,1,277,3,1,281,1,0,0,1,0,0,0,0.0,4.835,0.055,0.02,4.91,4835,55,20,4910.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4835,55,20,4910.0
2026,March,GOA,NORTH GOA,158500200012,SURLA KOTHAMBI V.K.S.S. STY LTD.-23 FPS,512,512,0,0,481,2,0,483,29,0,0,29,479,2,0,481,28,0,0,28,0,0,0,0.0,9.945,0.03,0,9.975,9945,30,0,9975.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9945,30,0,9975.0
2026,March,GOA,NORTH GOA,158500200013,MAHARASTRA  V.K.S.SOCIETY -25 FPS,369,369,0,0,280,19,62,361,5,0,3,8,280,19,62,361,5,0,2,7,0,0,0,0.0,5.48,0.39,1.201,7.071,5480,390,1201,7071.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5480,390,1201,7071.0
2026,March,GOA,NORTH GOA,158500200014,VISHNU RAMCHANDRA PARAB-29 FPS,402,402,0,0,387,0,0,387,15,0,0,15,387,0,0,387,15,0,0,15,0,0,0,0.0,8.28,0,0,8.28,8280,0,0,8280.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8280,0,0,8280.0
2026,March,GOA,NORTH GOA,158500200015,SANTOSH K GADEKAR-30 FPS,311,311,0,0,295,2,0,297,14,0,0,14,295,2,0,297,14,0,0,14,0,0,0,0.0,5.49,0.01,0,5.5,5490,10,0,5500.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5490,10,0,5500.0
2026,March,GOA,NORTH GOA,158500200016,TUKARAM RAGHOBA GAONKAR-33 FPS,175,175,0,0,131,0,0,131,44,0,0,44,131,0,0,131,44,0,0,44,0,0,0,0.0,3.85,0,0,3.85,3850,0,0,3850.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3850,0,0,3850.0
2026,March,GOA,NORTH GOA,158500200018,SMT. NAFISA IMRAN SHAIKH-35 FPS,336,336,0,0,227,2,47,276,52,0,8,60,227,2,47,276,52,0,8,60,0,0,0,0.0,6.485,0.025,1.108,7.618,6485,25,1108,7618.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6485,25,1108,7618.0
2026,March,GOA,NORTH GOA,158500200019,SHAMBHU VAMAN FADTE-36 FPS,103,103,0,0,96,2,2,100,3,0,0,3,96,2,2,100,3,0,0,3,0,0,0,0.0,1.605,0.02,0.045,1.67,1605,20,45,1670.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1605,20,45,1670.0
2026,March,GOA,NORTH GOA,158500200020,MOHAN GANESH TARI-37 FPS,293,293,0,0,289,0,0,289,4,0,0,4,289,0,0,289,4,0,0,4,0,0,0,0.0,5.365,0,0,5.365,5365,0,0,5365.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5365,0,0,5365.0
2026,March,GOA,NORTH GOA,158500200021,VELGUEM MAH  CONSUMER CO-OP SOCIETY LTD-38 FPS,374,374,0,0,366,5,0,371,3,0,0,3,366,5,0,371,3,0,0,3,0,0,0,0.0,6.94,0.1,0,7.04,6940,100,0,7040.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6940,100,0,7040.0
2026,March,GOA,NORTH GOA,158500200022,DEEPAK P.N KUMBHARJUVEKAR-40 FPS,103,103,0,0,100,0,0,100,3,0,0,3,100,0,0,100,3,0,0,3,0,0,0,0.0,1.79,0,0,1.79,1790,0,0,1790.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1790,0,0,1790.0
2026,March,GOA,NORTH GOA,158500200023,SANJAY S ARONDEKAR-43 FPS,544,544,0,0,454,2,2,458,86,0,0,86,454,2,2,458,85,0,0,85,0,0,0,0.0,11.26,0.015,0.035,11.31,11260,15,35,11310.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11260,15,35,11310.0
2026,March,GOA,NORTH GOA,158500200024,Sunil V Govekar-45 FPS,178,178,0,0,166,3,3,172,6,0,0,6,166,3,3,172,6,0,0,6,0,0,0,0.0,3.03,0.04,0.065,3.135,3030,40,65,3135.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3030,40,65,3135.0
2026,March,GOA,NORTH GOA,158500200171,SMT SHILPA UMESH RAUT-4 FPS,283,283,0,0,262,2,5,269,13,0,1,14,262,2,5,269,13,0,1,14,0,0,0,0.0,5.4,0.03,0.155,5.585,5400,30,155,5585.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5400,30,155,5585.0
2026,March,GOA,NORTH GOA,158500200172,VAN GROUP V.K.S.STY-7 FPS,380,380,0,0,333,3,9,345,35,0,0,35,333,3,9,345,35,0,0,35,0,0,0,0.0,7.425,0.03,0.17,7.625,7425,30,170,7625.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7425,30,170,7625.0
2026,March,GOA,NORTH GOA,158500200173,KRISHNA R. SATARDEKAR-18 FPS,429,429,0,0,411,12,0,423,5,1,0,6,411,12,0,423,5,1,0,6,0,0,0,0.0,8.225,0.225,0,8.45,8225,225,0,8450.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8225,225,0,8450.0
2026,March,GOA,NORTH GOA,158500200174,MAHALAXMI V.K.S.STY-19 & 32 FPS,318,318,0,0,287,2,12,301,16,0,1,17,287,2,12,301,16,0,1,17,0,0,0,0.0,5.8,0.02,0.258,6.078,5800,20,258,6078.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5800,20,258,6078.0
2026,March,GOA,NORTH GOA,158500200175,SAJRO U PARAB-22 FPS,155,155,0,0,147,0,1,148,7,0,0,7,147,0,1,148,7,0,0,7,0,0,0,0.0,2.735,0,0.02,2.755,2735,0,20,2755.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2735,0,20,2755.0
2026,March,GOA,NORTH GOA,158500200176,NAVDURGA V K S STY-24 & 26 FPS,542,542,0,0,518,10,5,533,9,0,0,9,518,10,5,533,9,0,0,9,0,0,0,0.0,9.68,0.205,0.105,9.99,9680,205,105,9990.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9680,205,105,9990.0
2026,March,GOA,NORTH GOA,158500200177,SWETA PRABHUGAONKAR-31 FPS,207,207,0,0,203,2,0,205,2,0,0,2,203,2,0,205,2,0,0,2,0,0,0,0.0,3.515,0.025,0,3.54,3515,25,0,3540.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3515,25,0,3540.0
2026,March,GOA,NORTH GOA,158500200178,KALYAN CONSUMERS CO-OPERATIVE SOCIETY LTD-34 FPS,204,204,0,0,142,0,9,151,53,0,0,53,142,0,9,151,53,0,0,53,0,0,0,0.0,4.165,0,0.145,4.31,4165,0,145,4310.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4165,0,145,4310.0
2026,March,GOA,NORTH GOA,158500200181,NAVDURGA V K S STY-42 & 28 FPS,174,174,0,0,166,8,0,174,0,0,0,0,166,8,0,174,0,0,0,0,0,0,0,0.0,3.11,0.18,0,3.29,3110,180,0,3290.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3110,180,0,3290.0
2026,March,GOA,NORTH GOA,158500200182,SANDHYA G KASAR-44 FPS,86,86,0,0,77,0,0,77,9,0,0,9,77,0,0,77,9,0,0,9,0,0,0,0.0,1.67,0,0,1.67,1670,0,0,1670.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1670,0,0,1670.0
2026,March,GOA,NORTH GOA,158500200183,ADVALPAL V.K.S STY-1 FPS,198,198,0,0,177,0,0,177,21,0,0,21,177,0,0,177,21,0,0,21,0,0,0,0.0,3.87,0,0,3.87,3870,0,0,3870.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3870,0,0,3870.0
2026,March,GOA,NORTH GOA,158500200184,MAHARASHTRA V K S STY-15 FPS,405,405,0,0,377,18,0,395,10,0,0,10,377,18,0,395,9,0,0,9,0,0,0,0.0,7.71,0.345,0,8.055,7710,345,0,8055.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7710,345,0,8055.0
2026,March,GOA,NORTH GOA,158500200185,NARVA V K S STY-13 FPS,262,262,0,0,221,2,0,223,39,0,0,39,221,2,0,223,39,0,0,39,0,0,0,0.0,5.065,0.02,0,5.085,5065,20,0,5085.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5065,20,0,5085.0
2026,March,GOA,NORTH GOA,158500200187,RAHUL RAMA NAIK- 46 FPS,180,180,0,0,178,0,0,178,2,0,0,2,178,0,0,178,2,0,0,2,0,0,0,0.0,3.56,0,0,3.56,3560,0,0,3560.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3560,0,0,3560.0
2026,March,GOA,NORTH GOA,158500200188,KASARPAL V K S STY-2 & 3 FPS,511,511,0,0,436,2,0,438,73,0,0,73,436,2,0,438,73,0,0,73,0,0,0,0.0,10.82,0.035,0,10.855,10820,35,0,10855.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,10820,35,0,10855.0
2026,March,GOA,NORTH GOA,158500200189,VITHOBA L GHADI-39 FPS,215,215,0,0,215,0,0,215,0,0,0,0,214,0,0,214,0,0,0,0,0,0,0,0.0,4.395,0,0,4.395,4395,0,0,4395.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4395,0,0,4395.0
2026,March,GOA,NORTH GOA,158500200190,TULSHIDAS K GAONKAR-41 FPS,228,228,0,0,198,0,0,198,30,0,0,30,198,0,0,198,30,0,0,30,0,0,0,0.0,5.16,0,0,5.16,5160,0,0,5160.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5160,0,0,5160.0
2026,March,GOA,NORTH GOA,158500200191,DIGVETTA D KARBOTHKAR-14 FPS,98,98,0,0,97,0,1,98,0,0,0,0,97,0,1,98,0,0,0,0,0,0,0,0.0,1.74,0,0.02,1.76,1740,0,20,1760.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1740,0,20,1760.0
2026,March,GOA,NORTH GOA,158500200192,MAHALAXMI RAVALNATH MULTIPURPOSE CO-OPERATIVE SOCIETY LTD,99,99,0,0,98,0,0,98,1,0,0,1,98,0,0,98,1,0,0,1,0,0,0,0.0,1.495,0,0,1.495,1495,0,0,1495.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1495,0,0,1495.0
2026,March,GOA,NORTH GOA,158500300002,GOVIND P SHETGAONKAR-3 FPS,121,121,0,0,96,2,0,98,23,0,0,23,96,2,0,98,23,0,0,23,0,0,0,0.0,2.56,0.035,0,2.595,2560,35,0,2595.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2560,35,0,2595.0
2026,March,GOA,NORTH GOA,158500300003,KRISHNA S.SHETGAONKAR-5 FPS,237,237,0,0,153,3,0,156,81,0,0,81,153,3,0,156,81,0,0,81,0,0,0,0.0,5.46,0.035,0,5.495,5460,35,0,5495.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5460,35,0,5495.0
2026,March,GOA,NORTH GOA,158500300004,M/S LAXMAN SHAMBA NAIK-6 FPS,200,200,0,0,142,0,0,142,58,0,0,58,142,0,0,142,58,0,0,58,0,0,0,0.0,4.735,0,0,4.735,4735,0,0,4735.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4735,0,0,4735.0
2026,March,GOA,NORTH GOA,158500300005,SHRI BAPTISTA D'SOUZA-7 FPS,386,386,0,0,332,2,0,334,52,0,0,52,331,2,0,333,52,0,0,52,0,0,0,0.0,7.57,0.03,0,7.6,7570,30,0,7600.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7570,30,0,7600.0
2026,March,GOA,NORTH GOA,158500300006,SADANAND D PALNI-8 FPS,240,240,0,0,143,0,1,144,95,0,1,96,143,0,1,144,95,0,1,96,0,0,0,0.0,5.95,0,0.055,6.005,5950,0,55,6005.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5950,0,55,6005.0
